,country,experience_ml,age,role_group,gender,salary_avg
1345,France,4-5 years,45-49,Data Scientist,Man,112500.0
1346,France,No experience,40-44,Data Analyst,Man,112500.0
1347,Spain,1-2 years,25-29,Data Scientist,Man,22500.0
1348,Greece,1-2 years,30-34,Data Analyst,Man,22500.0
1349,Spain,1-2 years,50-54,Data Analyst,Man,22500.0
1350,Germany,2-3 years,35-39,Data Scientist,Woman,2500.0
1351,Italy,3-4 years,25-29,Data Scientist,Man,39176.71626648631
1352,Ukraine,1-2 years,22-24,Data Engineer,Man,2500.0
1353,UK,1-2 years,35-39,Data Scientist,Man,55000.0
1354,Spain,No experience,40-44,Data Analyst,Man,500.0
1355,Denmark,5-10 years,35-39,Data Scientist,Man,500.0
1356,Netherlands,Under 1 year,45-49,Data Engineer,Man,112500.0
1357,Italy,5-10 years,30-34,Data Scientist,Man,22500.0
1358,Italy,4-5 years,30-34,Data Scientist,Man,27500.0
1359,Portugal,4-5 years,35-39,Data Scientist,Man,45000.0
1360,Netherlands,Under 1 year,45-49,Data Analyst,Man,3500.0
1361,Germany,4-5 years,45-49,Other,Man,112500.0
1362,France,2-3 years,25-29,Data Scientist,Man,45000.0
1363,Italy,4-5 years,30-34,Data Scientist,Man,65000.0
1364,Germany,2-3 years,50-54,Data Scientist,Man,137500.0
1365,Russia,1-2 years,40-44,Data Engineer,Man,2500.0
1366,Russia,1-2 years,30-34,Data Analyst,Man,3500.0
1367,Russia,1-2 years,45-49,Data Scientist,Man,3500.0
1368,Belgium,No experience,50-54,Other,Man,75000.0
1369,UK,1-2 years,35-39,Data Analyst,Man,55000.0
1370,Italy,No experience,35-39,Other,Man,75000.0
1371,France,Under 1 year,35-39,Data Scientist,Man,1500.0
1372,France,No experience,40-44,Data Scientist,Man,65000.0
1373,Italy,10-20 years,40-44,Data Engineer,Man,27500.0
1374,Spain,Under 1 year,35-39,Data Analyst,Woman,45000.0
1375,Ukraine,Under 1 year,30-34,Data Analyst,Man,35000.0
1376,Russia,Under 1 year,30-34,Data Analyst,Man,45000.0
1377,Sweden,3-4 years,30-34,Data Scientist,Woman,39176.71626648631
1378,Italy,Under 1 year,25-29,Data Scientist,Man,27500.0
1379,Italy,2-3 years,25-29,Data Scientist,Man,35000.0
1380,Russia,1-2 years,25-29,Other,Man,35000.0
1381,Switzerland,2-3 years,45-49,Data Engineer,Man,95000.0
1382,Czech Republic,3-4 years,25-29,Data Engineer,Other,55000.0
1383,France,Under 1 year,35-39,Data Engineer,Man,45000.0
1384,Russia,1-2 years,45-49,Data Engineer,Man,2500.0
1385,Russia,Under 1 year,40-44,Data Engineer,Man,35000.0
1386,Poland,Under 1 year,45-49,Data Analyst,Man,1500.0
1387,Spain,1-2 years,45-49,Other,Man,45000.0
1388,Spain,1-2 years,55-59,Data Analyst,Other,75000.0
1389,Spain,2-3 years,25-29,Data Scientist,Man,35000.0
1390,Germany,Under 1 year,35-39,Data Scientist,Man,55000.0
1391,Ireland,10-20 years,50-54,Data Analyst,Man,17500.0
1392,UK,Under 1 year,18-21,Data Scientist,Man,35000.0
1393,Sweden,4-5 years,30-34,Data Scientist,Woman,65000.0
1394,Russia,1-2 years,30-34,Data Scientist,Man,2500.0
1395,Russia,1-2 years,50-54,Data Scientist,Woman,8750.0
1396,Greece,3-4 years,25-29,Data Scientist,Man,55000.0
1397,France,1-2 years,35-39,Data Scientist,Man,65000.0
1398,Russia,Under 1 year,25-29,Data Scientist,Woman,500.0
1399,Germany,5-10 years,35-39,Data Scientist,Man,112500.0
1400,Russia,4-5 years,35-39,Data Scientist,Woman,500.0
1401,Netherlands,4-5 years,45-49,Data Scientist,Man,55000.0
1402,Germany,2-3 years,50-54,Other,Man,65000.0
1403,Germany,1-2 years,30-34,Data Engineer,Woman,17500.0
1404,France,No experience,50-54,Data Engineer,Man,35000.0
1405,Russia,3-4 years,25-29,Data Scientist,Man,55000.0
1406,Russia,1-2 years,35-39,Data Engineer,Man,12500.0
1407,Ukraine,Under 1 year,30-34,Data Analyst,Man,1500.0
1408,Romania,2-3 years,40-44,Data Scientist,Man,27500.0
1409,Poland,No experience,45-49,Other,Man,75000.0
1410,France,1-2 years,22-24,Data Scientist,Man,500.0
1411,Portugal,Under 1 year,30-34,Data Scientist,Man,22500.0
1412,UK,2-3 years,30-34,Other,Man,55000.0
1413,Italy,2-3 years,50-54,Data Scientist,Man,35000.0
1414,Russia,2-3 years,22-24,Data Engineer,Man,39176.71626648631
1415,Poland,2-3 years,35-39,Data Engineer,Man,17500.0
1416,France,4-5 years,25-29,Data Engineer,Man,75000.0
1417,Spain,1-2 years,25-29,Data Scientist,Man,45000.0
1418,Spain,2-3 years,40-44,Data Engineer,Man,55000.0
1419,UK,Under 1 year,30-34,Data Engineer,Man,55000.0
1420,France,5-10 years,50-54,Data Scientist,Man,45000.0
1421,Poland,1-2 years,35-39,Data Engineer,Man,55000.0
1422,Germany,4-5 years,55-59,Data Engineer,Woman,55000.0
1423,Germany,No experience,40-44,Data Engineer,Man,75000.0
1424,Ireland,No experience,40-44,Data Engineer,Man,55000.0
1425,Germany,4-5 years,25-29,Other,Other,17500.0
1426,Russia,2-3 years,45-49,Data Engineer,Man,500.0
1427,Germany,5-10 years,35-39,Data Scientist,Man,39176.71626648631
1428,Spain,No experience,45-49,Data Engineer,Man,45000.0
1429,Ireland,2-3 years,25-29,Data Scientist,Man,55000.0
1430,Spain,4-5 years,55-59,Data Scientist,Man,39176.71626648631
1431,Romania,1-2 years,35-39,Data Engineer,Woman,500.0
1432,Switzerland,3-4 years,40-44,Data Scientist,Man,112500.0
1433,Belgium,Under 1 year,55-59,Other,Man,22500.0
1434,Germany,2-3 years,30-34,Data Scientist,Man,55000.0
1435,Germany,1-2 years,35-39,Data Analyst,Man,6250.0
1436,Spain,4-5 years,30-34,Other,Man,75000.0
1437,Spain,3-4 years,30-34,Data Analyst,Man,55000.0
1438,Ireland,1-2 years,35-39,Data Analyst,Man,55000.0
1439,Ireland,Under 1 year,50-54,Data Analyst,Man,85000.0
1440,Italy,1-2 years,25-29,Data Scientist,Man,1500.0
1441,Germany,Under 1 year,40-44,Data Scientist,Man,39176.71626648631
1442,Italy,4-5 years,25-29,Data Scientist,Man,27500.0
1443,Greece,Under 1 year,25-29,Other,Man,500.0
1444,Poland,1-2 years,22-24,Data Engineer,Man,27500.0
1445,Russia,Under 1 year,22-24,Data Scientist,Man,1500.0
1446,Russia,Under 1 year,18-21,Data Engineer,Man,500.0
1447,Portugal,5-10 years,50-54,Data Scientist,Man,35000.0
1448,Italy,1-2 years,25-29,Data Engineer,Man,27500.0
1449,Spain,Under 1 year,30-34,Data Analyst,Man,4500.0
1450,France,No experience,35-39,Other,Man,75000.0
1451,Belgium,4-5 years,55-59,Other,Man,4500.0
1452,Czech Republic,3-4 years,30-34,Data Engineer,Man,65000.0
1453,Russia,Under 1 year,25-29,Data Scientist,Man,3500.0
1454,Ukraine,1-2 years,22-24,Data Engineer,Man,12500.0
1455,Switzerland,No experience,55-59,Other,Man,112500.0
1456,France,No experience,25-29,Data Engineer,Man,2500.0
1457,Russia,No experience,35-39,Data Scientist,Woman,12500.0
1458,Spain,Under 1 year,40-44,Data Scientist,Man,1500.0
1459,Sweden,1-2 years,45-49,Other,Man,85000.0
1460,Poland,No experience,18-21,Data Analyst,Woman,17500.0
1461,Spain,2-3 years,50-54,Other,Man,39176.71626648631
1462,Russia,Under 1 year,30-34,Data Scientist,Woman,500.0
1463,UK,5-10 years,30-34,Data Scientist,Man,112500.0
1464,Russia,Under 1 year,40-44,Data Analyst,Man,4500.0
1465,Ukraine,No experience,35-39,Data Engineer,Man,35000.0
1466,Germany,4-5 years,30-34,Data Scientist,Man,95000.0
1467,Russia,1-2 years,22-24,Data Scientist,Man,500.0
1468,Germany,Under 1 year,30-34,Data Scientist,Woman,35000.0
1469,Spain,Under 1 year,40-44,Data Scientist,Man,22500.0
1470,Spain,5-10 years,55-59,Data Engineer,Man,75000.0
1471,Denmark,Under 1 year,35-39,Data Analyst,Man,3500.0
1472,Germany,2-3 years,35-39,Data Engineer,Man,85000.0
1473,UK,No experience,35-39,Data Scientist,Woman,27500.0
1474,France,No experience,35-39,Data Engineer,Man,65000.0
1475,Ukraine,Under 1 year,18-21,Data Scientist,Man,500.0
1476,Ireland,4-5 years,25-29,Data Scientist,Man,85000.0
1477,Russia,1-2 years,25-29,Data Scientist,Man,6250.0
1478,Russia,Under 1 year,45-49,Data Scientist,Man,39176.71626648631
1479,Switzerland,3-4 years,35-39,Data Analyst,Man,112500.0
1480,UK,Under 1 year,50-54,Data Analyst,Woman,55000.0
1481,Spain,5-10 years,45-49,Data Engineer,Man,75000.0
1482,Russia,Under 1 year,22-24,Data Engineer,Man,500.0
1483,Czech Republic,2-3 years,55-59,Other,Man,39176.71626648631
1484,Russia,2-3 years,50-54,Data Analyst,Man,45000.0
1485,Spain,10-20 years,35-39,Data Engineer,Man,95000.0
1486,Germany,1-2 years,25-29,Data Analyst,Man,500.0
1487,Netherlands,4-5 years,35-39,Data Engineer,Man,112500.0
1488,Russia,1-2 years,22-24,Data Scientist,Man,39176.71626648631
1489,Germany,5-10 years,30-34,Data Scientist,Man,75000.0
1490,France,5-10 years,25-29,Data Engineer,Man,45000.0
1491,Czech Republic,1-2 years,22-24,Data Engineer,Woman,22500.0
1492,Russia,Under 1 year,25-29,Data Analyst,Man,12500.0
1493,France,3-4 years,35-39,Data Scientist,Woman,85000.0
1494,Netherlands,Under 1 year,40-44,Other,Man,45000.0
1495,Spain,Under 1 year,50-54,Data Analyst,Man,2500.0
1496,UK,20 or more years,35-39,Data Scientist,Man,85000.0
1497,Poland,3-4 years,30-34,Data Scientist,Man,27500.0
1498,Germany,Under 1 year,30-34,Data Scientist,Woman,55000.0
1499,France,Under 1 year,55-59,Data Analyst,Woman,65000.0
1500,Russia,No experience,35-39,Data Analyst,Man,500.0
1501,Italy,5-10 years,40-44,Data Scientist,Man,55000.0
1502,France,2-3 years,22-24,Data Scientist,Man,45000.0
1503,Italy,2-3 years,25-29,Data Engineer,Man,1500.0
1504,Poland,20 or more years,55-59,Data Scientist,Man,27500.0
1505,Germany,3-4 years,30-34,Other,Woman,55000.0
1506,Germany,Under 1 year,30-34,Data Scientist,Man,75000.0
1507,Portugal,1-2 years,55-59,Data Analyst,Man,35000.0
1508,Spain,Under 1 year,40-44,Other,Man,35000.0
1509,France,1-2 years,35-39,Data Engineer,Man,22500.0
1510,UK,2-3 years,45-49,Data Scientist,Woman,45000.0
1511,Italy,2-3 years,35-39,Data Analyst,Man,35000.0
1512,Ireland,5-10 years,40-44,Data Scientist,Man,75000.0
1513,UK,1-2 years,45-49,Data Analyst,Man,137500.0
1514,France,3-4 years,25-29,Data Scientist,Man,55000.0
1515,Germany,No experience,55-59,Data Engineer,Man,75000.0
1516,Spain,Under 1 year,50-54,Data Analyst,Man,45000.0
1517,Russia,Under 1 year,30-34,Data Analyst,Man,8750.0
1518,Russia,4-5 years,40-44,Data Analyst,Man,65000.0
1519,Ireland,5-10 years,55-59,Data Scientist,Man,45000.0
1520,UK,Under 1 year,45-49,Data Engineer,Man,95000.0
1521,Spain,Under 1 year,25-29,Data Analyst,Man,27500.0
1522,UK,1-2 years,25-29,Data Engineer,Man,55000.0
1523,Spain,4-5 years,55-59,Data Scientist,Man,3500.0
1524,Russia,No experience,30-34,Data Scientist,Woman,500.0
1525,UK,20 or more years,55-59,Data Scientist,Man,112500.0
1526,Austria,Under 1 year,22-24,Data Analyst,Man,1500.0
1527,Belgium,20 or more years,45-49,Other,Man,137500.0
1528,Spain,2-3 years,45-49,Other,Man,500.0
1529,Greece,1-2 years,30-34,Other,Man,1500.0
1530,UK,2-3 years,35-39,Data Analyst,Man,85000.0
1531,Russia,No experience,25-29,Data Analyst,Man,22500.0
1532,Germany,5-10 years,40-44,Data Analyst,Man,112500.0
1533,France,5-10 years,55-59,Data Engineer,Man,6250.0
1534,Germany,Under 1 year,30-34,Data Analyst,Man,55000.0
1535,Russia,Under 1 year,30-34,Data Analyst,Woman,1500.0
1536,UK,2-3 years,30-34,Data Engineer,Woman,45000.0
1537,Ukraine,2-3 years,25-29,Data Scientist,Man,500.0
1538,Sweden,Under 1 year,45-49,Data Analyst,Man,85000.0
1539,Poland,5-10 years,30-34,Data Scientist,Man,55000.0
1540,France,4-5 years,30-34,Data Scientist,Woman,1500.0
1541,Ukraine,Under 1 year,35-39,Data Analyst,Man,45000.0
1542,Poland,2-3 years,55-59,Data Analyst,Man,12500.0
1543,UK,3-4 years,30-34,Data Engineer,Woman,137500.0
1544,Spain,Under 1 year,55-59,Data Engineer,Man,35000.0
1545,Ireland,3-4 years,30-34,Data Scientist,Man,75000.0
1546,Ireland,No experience,55-59,Other,Man,500.0
1547,Italy,Under 1 year,35-39,Data Engineer,Man,27500.0
1548,France,Under 1 year,18-21,Data Engineer,Man,500.0
1549,Germany,5-10 years,40-44,Data Scientist,Man,112500.0
1550,Austria,Under 1 year,25-29,Data Scientist,Woman,2500.0
1551,Russia,1-2 years,18-21,Data Scientist,Man,500.0
1552,Italy,Under 1 year,18-21,Data Analyst,Woman,500.0
1553,France,1-2 years,25-29,Data Scientist,Other,35000.0
1554,Italy,3-4 years,25-29,Data Scientist,Man,1500.0
1555,Belarus,4-5 years,45-49,Data Analyst,Man,35000.0
1556,UK,Under 1 year,45-49,Data Analyst,Man,27500.0
1557,Greece,2-3 years,30-34,Data Analyst,Man,500.0
1558,UK,1-2 years,22-24,Data Engineer,Other,45000.0
1559,UK,No experience,55-59,Data Analyst,Woman,112500.0
1560,Poland,4-5 years,30-34,Data Scientist,Man,27500.0
1561,France,Under 1 year,30-34,Other,Man,35000.0
1562,UK,No experience,40-44,Data Engineer,Man,35000.0
1563,France,10-20 years,40-44,Data Scientist,Man,65000.0
1564,Poland,1-2 years,25-29,Data Engineer,Man,2500.0
1565,Germany,1-2 years,35-39,Data Scientist,Man,95000.0
1566,France,5-10 years,40-44,Data Engineer,Man,85000.0
1567,Russia,3-4 years,22-24,Data Scientist,Man,12500.0
1568,Greece,Under 1 year,55-59,Data Analyst,Man,112500.0
1569,UK,1-2 years,22-24,Data Scientist,Man,85000.0
1570,Germany,Under 1 year,55-59,Other,Man,137500.0
1571,Spain,1-2 years,35-39,Other,Man,35000.0
1572,Germany,2-3 years,25-29,Data Engineer,Man,45000.0
1573,Russia,Under 1 year,30-34,Data Engineer,Man,12500.0
1574,Russia,Under 1 year,30-34,Data Engineer,Man,55000.0
1575,UK,1-2 years,30-34,Data Engineer,Man,45000.0
1576,France,5-10 years,40-44,Data Analyst,Woman,112500.0
1577,Spain,20 or more years,55-59,Data Analyst,Man,55000.0
1578,Russia,Under 1 year,40-44,Data Scientist,Man,55000.0
1579,UK,Under 1 year,40-44,Data Analyst,Man,35000.0
1580,Ireland,4-5 years,50-54,Other,Man,112500.0
1581,Germany,4-5 years,25-29,Other,Man,85000.0
1582,France,Under 1 year,40-44,Data Scientist,Woman,27500.0
1583,Russia,No experience,30-34,Data Analyst,Man,65000.0
1584,Greece,2-3 years,30-34,Data Scientist,Woman,12500.0
1585,Poland,1-2 years,30-34,Data Scientist,Man,27500.0
1586,Russia,5-10 years,45-49,Data Analyst,Man,112500.0
1587,Russia,2-3 years,25-29,Data Scientist,Other,17500.0
1588,Russia,2-3 years,40-44,Data Scientist,Man,112500.0
1589,Spain,1-2 years,45-49,Other,Man,112500.0
1590,Italy,5-10 years,35-39,Data Scientist,Man,85000.0
1591,Germany,3-4 years,35-39,Data Analyst,Woman,75000.0
1592,UK,No experience,25-29,Data Analyst,Woman,65000.0
1593,Russia,2-3 years,25-29,Data Analyst,Man,22500.0
1594,France,1-2 years,25-29,Data Analyst,Woman,1500.0
1595,UK,Under 1 year,25-29,Data Engineer,Man,95000.0
1596,Russia,Under 1 year,25-29,Other,Man,8750.0
1597,Italy,10-20 years,55-59,Data Scientist,Man,22500.0
1598,UK,Under 1 year,25-29,Data Scientist,Woman,85000.0
1599,Romania,5-10 years,35-39,Data Scientist,Woman,27500.0
1600,UK,Under 1 year,25-29,Data Engineer,Man,35000.0
1601,Russia,Under 1 year,22-24,Data Analyst,Man,39176.71626648631
1602,France,5-10 years,25-29,Data Engineer,Other,35000.0
1603,Spain,No experience,50-54,Data Analyst,Man,1500.0
1604,Netherlands,Under 1 year,35-39,Data Analyst,Man,65000.0
1605,Germany,No experience,35-39,Data Scientist,Man,55000.0
1606,Czech Republic,5-10 years,35-39,Data Engineer,Woman,27500.0
1607,Belgium,2-3 years,25-29,Data Scientist,Man,35000.0
1608,Spain,4-5 years,45-49,Other,Man,65000.0
1609,Germany,1-2 years,25-29,Data Engineer,Man,55000.0
1610,Spain,No experience,50-54,Data Engineer,Man,35000.0
1611,Spain,1-2 years,25-29,Data Scientist,Man,85000.0
1612,UK,1-2 years,25-29,Data Analyst,Man,55000.0
1613,UK,2-3 years,40-44,Data Analyst,Man,75000.0
1614,Czech Republic,3-4 years,35-39,Data Analyst,Other,55000.0
1615,France,4-5 years,40-44,Data Scientist,Man,55000.0
1616,Russia,Under 1 year,35-39,Data Analyst,Man,22500.0
1617,Russia,No experience,22-24,Data Engineer,Man,500.0
1618,Romania,1-2 years,40-44,Other,Man,17500.0
1619,UK,2-3 years,45-49,Data Engineer,Man,45000.0
1620,Russia,Under 1 year,50-54,Data Analyst,Man,17500.0
1621,Germany,10-20 years,45-49,Data Scientist,Man,137500.0
1622,Russia,4-5 years,45-49,Data Scientist,Man,39176.71626648631
1623,Portugal,Under 1 year,22-24,Other,Man,8750.0
1624,Russia,Under 1 year,40-44,Data Analyst,Man,17500.0
1625,Sweden,No experience,40-44,Other,Woman,85000.0
1626,Ireland,No experience,50-54,Data Engineer,Man,85000.0
1627,Romania,1-2 years,50-54,Data Scientist,Man,35000.0
1628,Russia,No experience,30-34,Data Engineer,Man,1500.0
1629,Romania,Under 1 year,45-49,Data Analyst,Man,17500.0
1630,UK,Under 1 year,45-49,Other,Man,65000.0
1631,Germany,10-20 years,40-44,Other,Man,65000.0
1632,Italy,2-3 years,30-34,Other,Other,22500.0
1633,Ukraine,Under 1 year,30-34,Data Scientist,Man,4500.0
1634,Spain,2-3 years,45-49,Data Analyst,Man,65000.0
1635,Russia,Under 1 year,30-34,Data Scientist,Man,17500.0
1636,Russia,Under 1 year,18-21,Data Engineer,Man,2500.0
1637,Poland,No experience,40-44,Data Engineer,Man,65000.0
1638,UK,Under 1 year,45-49,Data Scientist,Woman,35000.0
1639,Ukraine,1-2 years,22-24,Data Engineer,Man,1500.0
1640,Ukraine,No experience,18-21,Other,Woman,6250.0
1641,Switzerland,10-20 years,40-44,Data Analyst,Man,137500.0
1642,Spain,Under 1 year,35-39,Data Analyst,Man,85000.0
1643,France,Under 1 year,35-39,Data Analyst,Man,1500.0
1644,Russia,Under 1 year,35-39,Data Analyst,Man,500.0
1645,Netherlands,3-4 years,25-29,Data Scientist,Man,45000.0
1646,Germany,5-10 years,40-44,Data Engineer,Man,95000.0
1647,France,1-2 years,25-29,Data Engineer,Man,45000.0
1648,UK,2-3 years,45-49,Other,Woman,112500.0
1649,France,1-2 years,25-29,Data Scientist,Man,45000.0
1650,Spain,20 or more years,50-54,Data Scientist,Man,65000.0
1651,Russia,Under 1 year,35-39,Data Engineer,Man,22500.0
1652,Netherlands,1-2 years,50-54,Data Analyst,Man,112500.0
1653,Italy,Under 1 year,30-34,Data Engineer,Man,35000.0
1654,Russia,1-2 years,35-39,Data Engineer,Man,6250.0
1655,Russia,Under 1 year,30-34,Other,Man,12500.0
1656,Romania,No experience,22-24,Data Engineer,Man,39176.71626648631
1657,Italy,Under 1 year,45-49,Data Analyst,Man,55000.0
1658,UK,5-10 years,40-44,Data Engineer,Man,137500.0
1659,Spain,1-2 years,55-59,Data Engineer,Man,55000.0
1660,Greece,No experience,45-49,Data Scientist,Man,500.0
1661,UK,1-2 years,25-29,Data Scientist,Man,65000.0
1662,Belgium,1-2 years,25-29,Data Engineer,Man,500.0
1663,Spain,Under 1 year,30-34,Data Analyst,Man,45000.0
1664,Greece,1-2 years,25-29,Data Scientist,Woman,8750.0
1665,Italy,5-10 years,35-39,Data Scientist,Man,22500.0
1666,Spain,1-2 years,35-39,Data Engineer,Man,35000.0
1667,Spain,5-10 years,55-59,Data Scientist,Man,112500.0
1668,France,No experience,35-39,Data Analyst,Man,2500.0
1669,Germany,1-2 years,35-39,Data Analyst,Woman,65000.0
1670,Germany,No experience,35-39,Data Analyst,Man,500.0
1671,Belarus,1-2 years,35-39,Data Engineer,Man,55000.0
1672,Netherlands,5-10 years,55-59,Data Scientist,Man,500.0
1673,Portugal,2-3 years,30-34,Data Scientist,Man,55000.0
1674,Russia,2-3 years,25-29,Data Analyst,Man,17500.0
1675,Belarus,No experience,25-29,Data Scientist,Man,2500.0
1676,Italy,4-5 years,30-34,Data Scientist,Man,17500.0
1677,Italy,4-5 years,45-49,Data Scientist,Man,85000.0
1678,France,Under 1 year,35-39,Data Scientist,Man,17500.0
1679,Russia,2-3 years,25-29,Data Analyst,Man,39176.71626648631
1680,Russia,Under 1 year,35-39,Data Analyst,Man,22500.0
1681,UK,Under 1 year,40-44,Data Analyst,Man,65000.0
1682,Italy,3-4 years,50-54,Other,Man,55000.0
1683,Greece,3-4 years,45-49,Data Engineer,Man,95000.0
1684,Italy,10-20 years,35-39,Other,Man,112500.0
1685,France,1-2 years,22-24,Data Scientist,Man,55000.0
1686,Germany,5-10 years,45-49,Data Engineer,Man,137500.0
1687,Spain,2-3 years,22-24,Data Scientist,Man,1500.0
1688,Italy,3-4 years,25-29,Data Scientist,Man,22500.0
1689,Austria,10-20 years,40-44,Other,Man,75000.0
1690,Germany,3-4 years,30-34,Data Scientist,Woman,65000.0
1691,Germany,3-4 years,30-34,Data Analyst,Man,85000.0
1692,Sweden,3-4 years,35-39,Data Scientist,Man,65000.0
1693,Russia,2-3 years,30-34,Data Scientist,Man,4500.0
1694,Spain,2-3 years,25-29,Data Engineer,Man,85000.0
1695,Sweden,Under 1 year,35-39,Data Engineer,Man,75000.0
1696,Spain,10-20 years,35-39,Data Scientist,Man,75000.0
1697,Spain,4-5 years,35-39,Data Analyst,Woman,55000.0
1698,Netherlands,3-4 years,55-59,Data Engineer,Man,85000.0
1699,France,Under 1 year,50-54,Data Analyst,Man,1500.0
1700,Russia,Under 1 year,25-29,Data Scientist,Man,500.0
1701,UK,2-3 years,25-29,Data Analyst,Man,45000.0
1702,Belgium,3-4 years,25-29,Data Scientist,Man,55000.0
1703,Germany,1-2 years,40-44,Data Analyst,Woman,2500.0
1704,Italy,4-5 years,50-54,Data Analyst,Man,45000.0
1705,Russia,Under 1 year,22-24,Data Scientist,Man,1500.0
1706,Poland,10-20 years,40-44,Data Scientist,Man,35000.0
1707,UK,Under 1 year,30-34,Data Analyst,Man,35000.0
1708,France,Under 1 year,35-39,Data Scientist,Man,45000.0
1709,Romania,Under 1 year,35-39,Data Analyst,Man,27500.0
1710,Ukraine,No experience,30-34,Data Scientist,Man,6250.0
1711,France,1-2 years,25-29,Data Scientist,Man,2500.0
1712,Russia,No experience,25-29,Other,Woman,4500.0
1713,Belgium,3-4 years,45-49,Data Analyst,Man,112500.0
1714,Netherlands,No experience,25-29,Data Scientist,Man,500.0
1715,Russia,1-2 years,55-59,Data Scientist,Man,17500.0
1716,Spain,Under 1 year,45-49,Data Analyst,Man,45000.0
1717,UK,4-5 years,25-29,Data Scientist,Woman,112500.0
1718,Russia,Under 1 year,30-34,Data Analyst,Man,1500.0
1719,Spain,1-2 years,25-29,Data Scientist,Man,500.0
1720,Czech Republic,1-2 years,50-54,Data Engineer,Man,500.0
1721,Czech Republic,Under 1 year,50-54,Data Analyst,Man,27500.0
1722,France,4-5 years,55-59,Data Scientist,Man,500.0
1723,UK,Under 1 year,40-44,Data Analyst,Other,45000.0
1724,Greece,Under 1 year,25-29,Other,Man,22500.0
1725,Belgium,5-10 years,35-39,Data Scientist,Man,39176.71626648631
1726,Spain,1-2 years,50-54,Data Analyst,Man,85000.0
1727,Russia,Under 1 year,45-49,Data Scientist,Man,500.0
1728,Poland,1-2 years,22-24,Data Engineer,Man,500.0
1729,Italy,10-20 years,40-44,Data Scientist,Man,45000.0
1730,UK,5-10 years,35-39,Data Scientist,Woman,95000.0
1731,UK,10-20 years,55-59,Data Scientist,Man,75000.0
1732,Netherlands,10-20 years,35-39,Data Scientist,Man,112500.0
1733,UK,4-5 years,30-34,Other,Man,17500.0
1734,Netherlands,4-5 years,25-29,Data Analyst,Man,45000.0
1735,Russia,No experience,55-59,Data Analyst,Man,500.0
1736,Netherlands,10-20 years,40-44,Data Scientist,Man,112500.0
1737,Russia,No experience,22-24,Data Engineer,Man,500.0
1738,Russia,3-4 years,25-29,Data Scientist,Man,35000.0
1739,UK,20 or more years,45-49,Data Scientist,Man,112500.0
1740,UK,Under 1 year,50-54,Data Engineer,Man,500.0
1741,UK,Under 1 year,25-29,Data Scientist,Man,55000.0
1742,Russia,Under 1 year,30-34,Other,Man,12500.0
1743,Germany,No experience,25-29,Other,Man,17500.0
1744,Spain,3-4 years,45-49,Data Analyst,Woman,35000.0
1745,Russia,Under 1 year,22-24,Data Analyst,Man,500.0
1746,Spain,No experience,45-49,Other,Man,45000.0
1747,UK,3-4 years,25-29,Data Scientist,Man,137500.0
1748,Spain,4-5 years,45-49,Data Scientist,Man,55000.0
1749,UK,Under 1 year,30-34,Data Analyst,Man,65000.0
1750,Italy,10-20 years,35-39,Data Scientist,Man,55000.0
1751,Ukraine,2-3 years,30-34,Data Scientist,Man,27500.0
1752,UK,3-4 years,35-39,Data Analyst,Woman,1500.0
1753,Belarus,1-2 years,22-24,Data Scientist,Man,17500.0
1754,Sweden,3-4 years,35-39,Data Scientist,Man,75000.0
1755,Russia,1-2 years,30-34,Data Analyst,Man,17500.0
1756,Russia,1-2 years,35-39,Data Engineer,Man,500.0
1757,Austria,2-3 years,22-24,Data Engineer,Man,500.0
1758,Ukraine,No experience,25-29,Data Analyst,Man,6250.0
1759,Russia,No experience,25-29,Data Analyst,Woman,500.0
1760,UK,2-3 years,25-29,Data Scientist,Man,85000.0
1761,Russia,1-2 years,35-39,Other,Man,17500.0
1762,Ukraine,4-5 years,35-39,Data Scientist,Man,35000.0
1763,UK,5-10 years,25-29,Data Scientist,Man,65000.0
1764,Italy,1-2 years,45-49,Data Analyst,Man,65000.0
1765,UK,No experience,40-44,Data Analyst,Man,35000.0
1766,Russia,Under 1 year,25-29,Data Analyst,Man,6250.0
1767,Belarus,No experience,25-29,Data Analyst,Man,8750.0
1768,UK,2-3 years,40-44,Data Scientist,Woman,85000.0
1769,Italy,20 or more years,45-49,Data Scientist,Man,55000.0
1770,Italy,5-10 years,30-34,Data Scientist,Man,85000.0
1771,Czech Republic,1-2 years,25-29,Data Scientist,Other,6250.0
1772,Germany,2-3 years,35-39,Other,Man,85000.0
1773,Spain,No experience,30-34,Data Scientist,Man,39176.71626648631
1774,France,Under 1 year,50-54,Data Scientist,Man,112500.0
1775,Germany,No experience,55-59,Data Engineer,Woman,500.0
1776,Czech Republic,No experience,40-44,Other,Man,3500.0
1777,Spain,5-10 years,35-39,Data Scientist,Man,45000.0
1778,Spain,Under 1 year,30-34,Data Engineer,Man,500.0
1779,Russia,1-2 years,40-44,Data Scientist,Man,39176.71626648631
1780,Netherlands,5-10 years,40-44,Other,Man,112500.0
1781,France,2-3 years,45-49,Other,Man,75000.0
1782,Russia,3-4 years,55-59,Data Analyst,Man,22500.0
1783,Germany,4-5 years,35-39,Data Scientist,Man,85000.0
1784,UK,Under 1 year,30-34,Data Scientist,Man,75000.0
1785,France,1-2 years,25-29,Data Scientist,Man,22500.0
